time,evid,arid,phase,network,station
2000-12-13T20:18:08.260000,318,21,P,X,ST18
2000-12-13T20:18:07.670000,318,22,P,X,ST19
2000-12-13T20:18:08.120000,318,23,S,X,ST21
2000-12-13T20:18:06.000000,318,24,P,X,ST23
2000-12-13T20:18:09.170000,318,25,P,X,ST24
2000-12-13T20:18:14.860000,318,26,S,X,ST24
2000-12-13T20:18:06.220000,318,27,P,X,ST25
2000-12-13T20:18:09.180000,318,28,P,X,ST26
2000-12-13T20:19:10.450000,319,1,P,X,ST0 
2000-12-13T20:19:16.980000,319,2,S,X,ST0 
2000-12-13T20:19:04.420000,319,3,P,X,ST1 
2000-12-13T20:19:06.920000,319,4,S,X,ST1 
2000-12-13T20:19:08.220000,319,5,P,X,ST2 
2000-12-13T20:19:12.590000,319,6,S,X,ST2 
2000-12-13T20:19:03.670000,319,7,P,X,ST3 
2000-12-13T20:19:05.560000,319,8,S,X,ST3 
2000-12-13T20:19:09.990000,319,9,P,X,ST4 
2000-12-13T20:19:15.450000,319,10,S,X,ST4 
2000-12-13T20:19:09.090000,319,11,S,X,ST5 
2000-12-13T20:19:07.650000,319,12,P,X,ST6 
2000-12-13T20:19:04.780000,319,13,P,X,ST8 
2000-12-13T20:19:12.980000,319,14,S,X,ST9 
2000-12-13T20:19:03.620000,319,15,P,X,ST10
2000-12-13T20:19:05.420000,319,16,S,X,ST10
2000-12-13T20:19:05.620000,319,17,P,X,ST11
2000-12-13T20:19:10.220000,319,18,S,X,ST11
2000-12-13T20:19:02.590000,319,19,P,X,ST12
2000-12-13T20:19:07.670000,319,20,P,X,ST13
2000-12-13T20:19:07.520000,319,21,P,X,ST14
2000-12-13T20:19:07.340000,319,22,P,X,ST15
2000-12-13T20:19:08.120000,319,23,P,X,ST18
2000-12-13T20:19:12.100000,319,24,S,X,ST19
2000-12-13T20:19:05.170000,319,25,P,X,ST21
2000-12-13T20:19:02.440000,319,26,P,X,ST22
2000-12-13T20:19:05.940000,319,27,P,X,ST23
2000-12-13T20:19:09.450000,319,28,S,X,ST23
2000-12-13T20:19:09.100000,319,29,P,X,ST24
2000-12-13T20:19:06.090000,319,30,P,X,ST25
2000-12-13T20:19:09.150000,319,31,P,X,ST26
2000-12-13T20:19:14.840000,319,32,S,X,ST26
2000-12-13T20:20:09.890000,320,1,P,X,ST0 
2000-12-13T20:20:16.120000,320,2,S,X,ST0 
2000-12-13T20:20:04.190000,320,3,P,X,ST1 
2000-12-13T20:20:08.430000,320,4,P,X,ST2 
2000-12-13T20:20:13.760000,320,5,S,X,ST2 
2000-12-13T20:20:03.890000,320,6,P,X,ST3 
2000-12-13T20:20:08.640000,320,7,P,X,ST4 
2000-12-13T20:20:14.070000,320,8,S,X,ST4 
2000-12-13T20:20:05.420000,320,9,P,X,ST7 
2000-12-13T20:20:03.880000,320,10,P,X,ST8 
2000-12-13T20:20:04.170000,320,11,P,X,ST10
2000-12-13T20:20:05.990000,320,12,P,X,ST11
2000-12-13T20:20:04.850000,320,13,S,X,ST12
2000-12-13T20:20:07.310000,320,14,P,X,ST13
2000-12-13T20:20:11.810000,320,15,S,X,ST13
2000-12-13T20:20:06.760000,320,16,P,X,ST14
2000-12-13T20:20:06.700000,320,17,P,X,ST15
2000-12-13T20:20:09.110000,320,18,P,X,ST16
2000-12-13T20:20:14.910000,320,19,S,X,ST16
2000-12-13T20:20:09.800000,320,20,P,X,ST17
2000-12-13T20:20:07.530000,320,21,P,X,ST18
2000-12-13T20:20:07.050000,320,22,P,X,ST19
2000-12-13T20:20:11.320000,320,23,S,X,ST19
2000-12-13T20:20:02.650000,320,24,P,X,ST20
2000-12-13T20:20:03.670000,320,25,S,X,ST20
2000-12-13T20:20:04.650000,320,26,P,X,ST21
2000-12-13T20:20:14.060000,320,27,S,X,ST24
2000-12-13T20:20:05.570000,320,28,P,X,ST25
2000-12-13T20:20:08.670000,320,29,P,X,ST26
2000-12-13T20:20:13.950000,320,30,S,X,ST26
2000-12-13T20:21:10.480000,321,1,P,X,ST0 
2000-12-13T20:21:03.730000,321,2,P,X,ST3 
2000-12-13T20:21:09.470000,321,3,P,X,ST4 
2000-12-13T20:21:05.660000,321,4,P,X,ST5 
2000-12-13T20:21:09.000000,321,5,S,X,ST5 
2000-12-13T20:21:07.630000,321,6,P,X,ST6 
2000-12-13T20:21:06.350000,321,7,P,X,ST7 
2000-12-13T20:21:10.100000,321,8,S,X,ST7 
2000-12-13T20:21:04.790000,321,9,P,X,ST8 
2000-12-13T20:21:07.670000,321,10,S,X,ST8 
2000-12-13T20:21:08.130000,321,11,P,X,ST9 
2000-12-13T20:21:13.130000,321,12,S,X,ST9 
2000-12-13T20:21:03.610000,321,13,P,X,ST10
2000-12-13T20:21:05.690000,321,14,P,X,ST11
2000-12-13T20:21:02.480000,321,15,P,X,ST12
2000-12-13T20:21:03.400000,321,16,S,X,ST12
2000-12-13T20:21:12.320000,321,17,S,X,ST13
2000-12-13T20:21:06.660000,321,18,P,X,ST14
2000-12-13T20:21:10.660000,321,19,S,X,ST14
2000-12-13T20:21:07.290000,321,20,P,X,ST15
2000-12-13T20:21:12.100000,321,21,S,X,ST15
2000-12-13T20:21:09.850000,321,22,P,X,ST16
2000-12-13T20:21:10.140000,321,23,P,X,ST17
2000-12-13T20:21:16.580000,321,24,S,X,ST17
2000-12-13T20:21:13.230000,321,25,S,X,ST18
2000-12-13T20:21:07.550000,321,26,P,X,ST19
2000-12-13T20:21:04.210000,321,27,S,X,ST20
2000-12-13T20:21:05.150000,321,28,P,X,ST21
2000-12-13T20:21:07.960000,321,29,S,X,ST21
2000-12-13T20:21:02.460000,321,30,P,X,ST22
2000-12-13T20:21:05.950000,321,31,P,X,ST23
2000-12-13T20:21:09.440000,321,32,S,X,ST23
2000-12-13T20:21:14.800000,321,33,S,X,ST24
2000-12-13T20:21:06.120000,321,34,P,X,ST25
2000-12-13T20:21:09.770000,321,35,S,X,ST25
2000-12-13T20:21:14.930000,321,36,S,X,ST26
2000-12-13T20:22:05.760000,322,1,P,X,ST0 
2000-12-13T20:22:05.730000,322,2,P,X,ST1 
2000-12-13T20:22:09.280000,322,3,S,X,ST1 
2000-12-13T20:22:21.690000,322,4,S,X,ST2 
2000-12-13T20:22:09.080000,322,5,P,X,ST3 
2000-12-13T20:22:10.070000,322,6,P,X,ST5 
2000-12-13T20:22:16.540000,322,7,S,X,ST5 
2000-12-13T20:22:08.320000,322,8,P,X,ST6 
2000-12-13T20:22:07.690000,322,9,S,X,ST7 
2000-12-13T20:22:06.780000,322,10,P,X,ST8 
2000-12-13T20:22:11.340000,322,11,S,X,ST8 
2000-12-13T20:22:09.410000,322,12,P,X,ST10
2000-12-13T20:22:15.490000,322,13,S,X,ST10
2000-12-13T20:22:18.840000,322,14,S,X,ST11
2000-12-13T20:22:07.900000,322,15,P,X,ST12
2000-12-13T20:22:12.800000,322,16,S,X,ST12
2000-12-13T20:22:04.390000,322,17,P,X,ST13
2000-12-13T20:22:06.870000,322,18,S,X,ST13
2000-12-13T20:22:03.160000,322,19,S,X,ST15
2000-12-13T20:22:03.940000,322,20,P,X,ST16
2000-12-13T20:22:05.940000,322,21,S,X,ST16
2000-12-13T20:22:06.550000,322,22,P,X,ST17
2000-12-13T20:22:10.490000,322,23,S,X,ST17
2000-12-13T20:22:03.110000,322,24,P,X,ST18
2000-12-13T20:22:04.720000,322,25,S,X,ST18
2000-12-13T20:22:03.530000,322,26,P,X,ST19
2000-12-13T20:22:05.300000,322,27,S,X,ST19
2000-12-13T20:22:12.450000,322,28,S,X,ST20
2000-12-13T20:22:07.460000,322,29,P,X,ST22
2000-12-13T20:22:12.190000,322,30,S,X,ST22
2000-12-13T20:22:05.060000,322,31,P,X,ST24
2000-12-13T20:22:03.500000,322,32,P,X,ST25
2000-12-13T20:22:04.480000,322,33,P,X,ST26
2000-12-13T20:23:09.780000,323,1,S,X,ST0 
2000-12-13T20:23:03.900000,323,2,P,X,ST1 
2000-12-13T20:23:05.880000,323,3,S,X,ST1 
2000-12-13T20:23:18.420000,323,4,S,X,ST2 
2000-12-13T20:23:07.910000,323,5,P,X,ST3 
2000-12-13T20:23:06.120000,323,6,P,X,ST4 
2000-12-13T20:23:08.130000,323,7,P,X,ST5 
2000-12-13T20:23:13.130000,323,8,S,X,ST5 
2000-12-13T20:23:06.530000,323,9,P,X,ST6 
2000-12-13T20:23:10.540000,323,10,S,X,ST6 
2000-12-13T20:23:07.720000,323,11,S,X,ST7 
2000-12-13T20:23:05.840000,323,12,P,X,ST8 
2000-12-13T20:23:07.060000,323,13,P,X,ST9 
2000-12-13T20:23:09.910000,323,14,P,X,ST11
2000-12-13T20:23:16.500000,323,15,S,X,ST11
2000-12-13T20:23:06.230000,323,16,P,X,ST12
2000-12-13T20:23:09.880000,323,17,S,X,ST12
2000-12-13T20:23:03.620000,323,18,P,X,ST13
2000-12-13T20:23:05.410000,323,19,S,X,ST13
2000-12-13T20:23:05.070000,323,20,P,X,ST14
2000-12-13T20:23:03.200000,323,21,P,X,ST15
2000-12-13T20:23:04.780000,323,22,S,X,ST15
2000-12-13T20:23:05.820000,323,23,P,X,ST16
2000-12-13T20:23:03.760000,323,24,P,X,ST18
2000-12-13T20:23:05.710000,323,25,S,X,ST18
2000-12-13T20:23:03.180000,323,26,P,X,ST19
2000-12-13T20:23:04.710000,323,27,S,X,ST19
2000-12-13T20:23:05.890000,323,28,P,X,ST20
2000-12-13T20:23:09.510000,323,29,S,X,ST20
2000-12-13T20:23:02.320000,323,30,P,X,ST23
2000-12-13T20:23:04.960000,323,31,P,X,ST24
2000-12-13T20:23:02.540000,323,32,P,X,ST25
2000-12-13T20:23:03.670000,323,33,S,X,ST25
2000-12-13T20:23:04.880000,323,34,P,X,ST26
2000-12-13T20:23:07.560000,323,35,S,X,ST26
2000-12-13T20:24:08.010000,324,1,S,X,ST0 
2000-12-13T20:24:04.990000,324,2,P,X,ST1 
2000-12-13T20:24:12.110000,324,3,P,X,ST2 
2000-12-13T20:24:09.030000,324,4,P,X,ST3 
2000-12-13T20:24:14.730000,324,5,S,X,ST3 
2000-12-13T20:24:06.310000,324,6,P,X,ST4 
2000-12-13T20:24:09.870000,324,7,S,X,ST4 
2000-12-13T20:24:08.730000,324,8,P,X,ST5 
2000-12-13T20:24:06.340000,324,9,P,X,ST6 
2000-12-13T20:24:05.950000,324,10,P,X,ST7 
2000-12-13T20:24:07.160000,324,11,P,X,ST8 
2000-12-13T20:24:07.980000,324,12,P,X,ST9 
2000-12-13T20:24:09.060000,324,13,P,X,ST10
2000-12-13T20:24:10.980000,324,14,P,X,ST11
2000-12-13T20:24:18.330000,324,15,S,X,ST11
2000-12-13T20:24:07.170000,324,16,P,X,ST12
2000-12-13T20:24:11.530000,324,17,S,X,ST12
2000-12-13T20:24:04.870000,324,18,P,X,ST14
2000-12-13T20:24:03.250000,324,19,P,X,ST15
2000-12-13T20:24:05.430000,324,20,P,X,ST16
2000-12-13T20:24:05.180000,324,21,P,X,ST17
2000-12-13T20:24:08.060000,324,22,S,X,ST17
2000-12-13T20:24:02.890000,324,23,P,X,ST18
2000-12-13T20:24:04.110000,324,24,S,X,ST18
2000-12-13T20:24:02.160000,324,25,P,X,ST19
2000-12-13T20:24:02.880000,324,26,S,X,ST19
2000-12-13T20:24:07.020000,324,27,P,X,ST20
2000-12-13T20:24:11.260000,324,28,S,X,ST20
2000-12-13T20:24:04.330000,324,29,P,X,ST21
2000-12-13T20:24:06.620000,324,30,S,X,ST21
2000-12-13T20:24:07.150000,324,31,P,X,ST22
2000-12-13T20:24:11.490000,324,32,S,X,ST22
2000-12-13T20:24:03.360000,324,33,P,X,ST23
2000-12-13T20:24:03.700000,324,34,P,X,ST24
2000-12-13T20:24:03.730000,324,35,P,X,ST26
2000-12-13T20:25:09.080000,325,1,S,X,ST0 
2000-12-13T20:25:05.390000,325,2,P,X,ST1 
2000-12-13T20:25:08.490000,325,3,S,X,ST1 
2000-12-13T20:25:12.740000,325,4,P,X,ST2 
2000-12-13T20:25:20.970000,325,5,S,X,ST2 
2000-12-13T20:25:08.630000,325,6,P,X,ST3 
2000-12-13T20:25:14.150000,325,7,S,X,ST3 
2000-12-13T20:25:08.030000,325,8,P,X,ST6 
2000-12-13T20:25:04.600000,325,9,P,X,ST7 
2000-12-13T20:25:06.450000,325,10,P,X,ST8 
2000-12-13T20:25:10.510000,325,11,S,X,ST8 
2000-12-13T20:25:14.540000,325,12,S,X,ST10
2000-12-13T20:25:07.490000,325,13,P,X,ST12
2000-12-13T20:25:06.530000,325,14,P,X,ST14
2000-12-13T20:25:10.380000,325,15,S,X,ST14
2000-12-13T20:25:02.660000,325,16,P,X,ST15
2000-12-13T20:25:06.430000,325,17,P,X,ST17
2000-12-13T20:25:10.150000,325,18,S,X,ST17
2000-12-13T20:25:03.390000,325,19,P,X,ST18
2000-12-13T20:25:05.110000,325,20,S,X,ST18
2000-12-13T20:25:03.590000,325,21,P,X,ST19
2000-12-13T20:25:06.580000,325,22,S,X,ST19
2000-12-13T20:25:06.820000,325,23,P,X,ST20
2000-12-13T20:25:11.010000,325,24,S,X,ST20
2000-12-13T20:25:04.500000,325,25,P,X,ST21
2000-12-13T20:25:06.960000,325,26,P,X,ST22
2000-12-13T20:25:05.690000,325,27,S,X,ST23
2000-12-13T20:25:04.950000,325,28,P,X,ST24
2000-12-13T20:25:07.820000,325,29,S,X,ST24
2000-12-13T20:25:03.320000,325,30,P,X,ST25
2000-12-13T20:25:07.130000,325,31,S,X,ST26
2000-12-13T20:26:10.830000,326,1,P,X,ST0 
2000-12-13T20:26:04.980000,326,2,P,X,ST1 
2000-12-13T20:26:06.940000,326,3,P,X,ST2 
2000-12-13T20:26:04.070000,326,4,P,X,ST3 
2000-12-13T20:26:06.150000,326,5,S,X,ST3 
2000-12-13T20:26:07.410000,326,6,P,X,ST6 
2000-12-13T20:26:05.680000,326,7,P,X,ST8 
2000-12-13T20:26:14.940000,326,8,S,X,ST9 
2000-12-13T20:26:05.410000,326,9,P,X,ST11
2000-12-13T20:26:08.850000,326,10,S,X,ST11
2000-12-13T20:26:02.240000,326,11,P,X,ST12
2000-12-13T20:26:04.390000,326,12,S,X,ST12
2000-12-13T20:26:08.070000,326,13,P,X,ST13
2000-12-13T20:26:12.910000,326,14,S,X,ST13
2000-12-13T20:26:06.670000,326,15,P,X,ST14
2000-12-13T20:26:10.470000,326,16,S,X,ST14
2000-12-13T20:26:12.980000,326,17,S,X,ST15
2000-12-13T20:26:17.660000,326,18,S,X,ST16
2000-12-13T20:26:10.450000,326,19,P,X,ST17
2000-12-13T20:26:16.950000,326,20,S,X,ST17
2000-12-13T20:26:08.030000,326,21,P,X,ST19
2000-12-13T20:26:13.770000,326,22,S,X,ST19
2000-12-13T20:26:04.460000,326,23,P,X,ST20
2000-12-13T20:26:06.520000,326,24,S,X,ST20
2000-12-13T20:26:05.680000,326,25,P,X,ST21
2000-12-13T20:26:03.300000,326,26,P,X,ST22
2000-12-13T20:26:09.440000,326,27,P,X,ST24
2000-12-13T20:26:15.280000,326,28,S,X,ST24
2000-12-13T20:26:06.720000,326,29,P,X,ST25
2000-12-13T20:27:07.010000,327,1,P,X,ST0 
2000-12-13T20:27:11.400000,327,2,S,X,ST0 
2000-12-13T20:27:03.010000,327,3,P,X,ST1 
2000-12-13T20:27:10.360000,327,4,P,X,ST2 
2000-12-13T20:27:16.910000,327,5,S,X,ST2 
2000-12-13T20:27:07.260000,327,6,P,X,ST5 
2000-12-13T20:27:11.680000,327,7,S,X,ST5 
2000-12-13T20:27:04.780000,327,8,P,X,ST7 
2000-12-13T20:27:07.610000,327,9,S,X,ST7 
2000-12-13T20:27:05.220000,327,10,P,X,ST8 
2000-12-13T20:27:08.540000,327,11,S,X,ST8 
2000-12-13T20:27:07.070000,327,12,P,X,ST9 
2000-12-13T20:27:11.500000,327,13,S,X,ST9 
2000-12-13T20:27:06.960000,327,14,P,X,ST10
2000-12-13T20:27:11.270000,327,15,S,X,ST10
2000-12-13T20:27:08.930000,327,16,P,X,ST11
2000-12-13T20:27:14.800000,327,17,S,X,ST11
2000-12-13T20:27:05.210000,327,18,P,X,ST12
2000-12-13T20:27:04.830000,327,19,P,X,ST14
2000-12-13T20:27:06.650000,327,20,P,X,ST16
2000-12-13T20:27:06.880000,327,21,P,X,ST17
2000-12-13T20:27:04.710000,327,22,P,X,ST18
2000-12-13T20:27:07.500000,327,23,S,X,ST18
2000-12-13T20:27:06.390000,327,24,S,X,ST19
2000-12-13T20:27:07.750000,327,25,S,X,ST20
2000-12-13T20:27:03.720000,327,26,S,X,ST21
2000-12-13T20:27:05.040000,327,27,P,X,ST22
2000-12-13T20:27:02.630000,327,28,P,X,ST23
2000-12-13T20:27:03.820000,327,29,S,X,ST23
2000-12-13T20:27:05.690000,327,30,P,X,ST24
2000-12-13T20:27:08.980000,327,31,S,X,ST24
2000-12-13T20:27:03.080000,327,32,P,X,ST25
2000-12-13T20:27:05.720000,327,33,P,X,ST26
2000-12-13T20:27:08.960000,327,34,S,X,ST26
2000-12-13T20:28:10.580000,328,1,P,X,ST2 
2000-12-13T20:28:17.190000,328,2,S,X,ST2 
2000-12-13T20:28:07.020000,328,3,P,X,ST3 
2000-12-13T20:28:06.620000,328,4,P,X,ST4 
2000-12-13T20:28:10.780000,328,5,S,X,ST4 
2000-12-13T20:28:12.020000,328,6,S,X,ST5 
2000-12-13T20:28:10.260000,328,7,S,X,ST6 
2000-12-13T20:28:05.210000,328,8,P,X,ST8 
2000-12-13T20:28:11.280000,328,9,S,X,ST9 
2000-12-13T20:28:07.120000,328,10,P,X,ST10
2000-12-13T20:28:09.040000,328,11,P,X,ST11
2000-12-13T20:28:05.330000,328,12,P,X,ST12
2000-12-13T20:28:08.460000,328,13,S,X,ST12
2000-12-13T20:28:04.930000,328,14,P,X,ST14
2000-12-13T20:28:07.710000,328,15,S,X,ST14
2000-12-13T20:28:06.520000,328,16,P,X,ST16
2000-12-13T20:28:10.330000,328,17,S,X,ST16
2000-12-13T20:28:04.560000,328,18,P,X,ST18
2000-12-13T20:28:03.960000,328,19,P,X,ST19
2000-12-13T20:28:04.970000,328,20,P,X,ST20
2000-12-13T20:28:07.870000,328,21,S,X,ST20
2000-12-13T20:28:05.170000,328,22,P,X,ST22
2000-12-13T20:28:02.470000,328,23,P,X,ST23
2000-12-13T20:28:05.640000,328,24,P,X,ST24
2000-12-13T20:28:08.860000,328,25,S,X,ST24
2000-12-13T20:28:04.250000,328,26,S,X,ST25
2000-12-13T20:28:05.580000,328,27,P,X,ST26
2000-12-13T20:28:08.850000,328,28,S,X,ST26
2000-12-13T20:29:10.090000,329,1,P,X,ST0 
2000-12-13T20:29:16.320000,329,2,S,X,ST0 
2000-12-13T20:29:04.300000,329,3,P,X,ST1 
2000-12-13T20:29:06.550000,329,4,S,X,ST1 
2000-12-13T20:29:08.120000,329,5,P,X,ST2 
2000-12-13T20:29:05.660000,329,6,S,X,ST3 
2000-12-13T20:29:08.900000,329,7,P,X,ST4 
2000-12-13T20:29:06.100000,329,8,P,X,ST5 
2000-12-13T20:29:07.700000,329,9,P,X,ST6 
2000-12-13T20:29:13.150000,329,10,S,X,ST6 
2000-12-13T20:29:05.790000,329,11,P,X,ST7 
2000-12-13T20:29:09.180000,329,12,S,X,ST7 
2000-12-13T20:29:04.230000,329,13,P,X,ST8 
2000-12-13T20:29:07.490000,329,14,P,X,ST9 
2000-12-13T20:29:03.870000,329,15,P,X,ST10
2000-12-13T20:29:05.760000,329,16,P,X,ST11
2000-12-13T20:29:03.080000,329,17,P,X,ST12
2000-12-13T20:29:04.420000,329,18,S,X,ST12
2000-12-13T20:29:12.030000,329,19,S,X,ST13
2000-12-13T20:29:10.700000,329,20,S,X,ST14
2000-12-13T20:29:07.000000,329,21,P,X,ST15
2000-12-13T20:29:11.290000,329,22,S,X,ST15
2000-12-13T20:29:02.650000,329,23,P,X,ST20
2000-12-13T20:29:04.840000,329,24,P,X,ST21
2000-12-13T20:29:05.570000,329,25,P,X,ST23
2000-12-13T20:29:08.870000,329,26,P,X,ST24
2000-12-13T20:29:14.350000,329,27,S,X,ST24
2000-12-13T20:29:05.730000,329,28,P,X,ST25
2000-12-13T20:29:08.840000,329,29,P,X,ST26
2000-12-13T20:30:09.940000,330,1,P,X,ST0 
2000-12-13T20:30:16.040000,330,2,S,X,ST0 
2000-12-13T20:30:04.110000,330,3,P,X,ST1 
2000-12-13T20:30:08.320000,330,4,P,X,ST2 
2000-12-13T20:30:13.490000,330,5,S,X,ST2 
2000-12-13T20:30:06.110000,330,6,S,X,ST3 
2000-12-13T20:30:07.730000,330,7,P,X,ST6 
2000-12-13T20:30:05.500000,330,8,P,X,ST7 
2000-12-13T20:30:04.080000,330,9,P,X,ST8 
2000-12-13T20:30:06.540000,330,10,S,X,ST8 
2000-12-13T20:30:04.180000,330,11,P,X,ST10
2000-12-13T20:30:06.020000,330,12,P,X,ST11
2000-12-13T20:30:03.240000,330,13,P,X,ST12
2000-12-13T20:30:07.240000,330,14,P,X,ST13
2000-12-13T20:30:11.780000,330,15,S,X,ST13
2000-12-13T20:30:06.680000,330,16,P,X,ST14
2000-12-13T20:30:06.740000,330,17,P,X,ST15
2000-12-13T20:30:10.880000,330,18,S,X,ST15
2000-12-13T20:30:09.130000,330,19,P,X,ST16
2000-12-13T20:30:09.740000,330,20,P,X,ST17
2000-12-13T20:30:15.890000,330,21,S,X,ST17
2000-12-13T20:30:07.600000,330,22,P,X,ST18
2000-12-13T20:30:12.260000,330,23,S,X,ST18
2000-12-13T20:30:11.270000,330,24,S,X,ST19
2000-12-13T20:30:02.760000,330,25,P,X,ST20
2000-12-13T20:30:04.610000,330,26,P,X,ST21
2000-12-13T20:30:02.740000,330,27,P,X,ST22
2000-12-13T20:30:05.370000,330,28,P,X,ST23
2000-12-13T20:30:13.960000,330,29,S,X,ST24
2000-12-13T20:30:08.640000,330,30,P,X,ST26
2000-12-13T20:30:13.920000,330,31,S,X,ST26
2000-12-13T20:31:05.530000,331,1,P,X,ST0 
2000-12-13T20:31:08.500000,331,2,S,X,ST0 
2000-12-13T20:31:09.440000,331,3,P,X,ST3 
2000-12-13T20:31:15.400000,331,4,S,X,ST3 
2000-12-13T20:31:06.470000,331,5,P,X,ST4 
2000-12-13T20:31:10.150000,331,6,S,X,ST4 
2000-12-13T20:31:09.160000,331,7,P,X,ST5 
2000-12-13T20:31:06.850000,331,8,P,X,ST6 
2000-12-13T20:31:11.030000,331,9,S,X,ST6 
2000-12-13T20:31:06.270000,331,10,P,X,ST7 
2000-12-13T20:31:10.010000,331,11,S,X,ST7 
2000-12-13T20:31:07.510000,331,12,P,X,ST8 
2000-12-13T20:31:12.500000,331,13,S,X,ST8 
2000-12-13T20:31:08.260000,331,14,P,X,ST9 
2000-12-13T20:31:13.500000,331,15,S,X,ST9 
2000-12-13T20:31:11.510000,331,16,P,X,ST11
2000-12-13T20:31:07.710000,331,17,P,X,ST12
2000-12-13T20:31:12.330000,331,18,S,X,ST12
2000-12-13T20:31:02.180000,331,19,P,X,ST13
2000-12-13T20:31:05.360000,331,20,P,X,ST14
2000-12-13T20:31:08.300000,331,21,S,X,ST14
2000-12-13T20:31:08.740000,331,22,S,X,ST16
2000-12-13T20:31:08.700000,331,23,S,X,ST17
2000-12-13T20:31:02.670000,331,24,P,X,ST18
2000-12-13T20:31:01.660000,331,25,P,X,ST19
2000-12-13T20:31:07.430000,331,26,P,X,ST20
2000-12-13T20:31:06.890000,331,27,S,X,ST21
2000-12-13T20:31:07.540000,331,28,P,X,ST22
2000-12-13T20:31:12.200000,331,29,S,X,ST22
2000-12-13T20:31:03.390000,331,30,P,X,ST23
2000-12-13T20:31:03.750000,331,31,P,X,ST24
2000-12-13T20:31:05.640000,331,32,S,X,ST24
2000-12-13T20:31:05.450000,331,33,S,X,ST25
2000-12-13T20:31:03.730000,331,34,P,X,ST26
2000-12-13T20:32:09.940000,332,1,P,X,ST0 
2000-12-13T20:32:16.240000,332,2,S,X,ST0 
2000-12-13T20:32:04.030000,332,3,P,X,ST1 
2000-12-13T20:32:08.220000,332,4,P,X,ST2 
2000-12-13T20:32:13.480000,332,5,S,X,ST2 
2000-12-13T20:32:04.120000,332,6,P,X,ST3 
2000-12-13T20:32:06.330000,332,7,S,X,ST3 
2000-12-13T20:32:14.590000,332,8,S,X,ST4 
2000-12-13T20:32:06.010000,332,9,P,X,ST5 
2000-12-13T20:32:07.540000,332,10,P,X,ST6 
2000-12-13T20:32:05.760000,332,11,P,X,ST7 
2000-12-13T20:32:04.270000,332,12,P,X,ST8 
2000-12-13T20:32:06.750000,332,13,S,X,ST8 
2000-12-13T20:32:07.570000,332,14,P,X,ST9 
2000-12-13T20:32:04.120000,332,15,P,X,ST10
2000-12-13T20:32:06.110000,332,16,P,X,ST11
2000-12-13T20:32:10.000000,332,17,S,X,ST11
2000-12-13T20:32:02.870000,332,18,P,X,ST12
2000-12-13T20:32:07.300000,332,19,P,X,ST13
2000-12-13T20:32:11.710000,332,20,S,X,ST13
2000-12-13T20:32:06.550000,332,21,P,X,ST14
2000-12-13T20:32:10.300000,332,22,S,X,ST14
2000-12-13T20:32:09.310000,332,23,P,X,ST16
2000-12-13T20:32:15.890000,332,24,S,X,ST17
2000-12-13T20:32:08.310000,332,25,P,X,ST18
2000-12-13T20:32:12.500000,332,26,S,X,ST18
2000-12-13T20:32:07.070000,332,27,P,X,ST19
2000-12-13T20:32:11.370000,332,28,S,X,ST19
2000-12-13T20:32:02.350000,332,29,P,X,ST20
2000-12-13T20:32:03.320000,332,30,S,X,ST20
2000-12-13T20:32:07.150000,332,31,S,X,ST21
2000-12-13T20:32:02.250000,332,32,P,X,ST22
2000-12-13T20:32:08.650000,332,33,S,X,ST23
2000-12-13T20:32:08.680000,332,34,P,X,ST24
2000-12-13T20:32:05.630000,332,35,P,X,ST25
2000-12-13T20:32:08.860000,332,36,S,X,ST25
2000-12-13T20:32:08.680000,332,37,P,X,ST26
2000-12-13T20:32:14.050000,332,38,S,X,ST26
2000-12-13T20:33:03.660000,333,1,P,X,ST1 
2000-12-13T20:33:05.410000,333,2,S,X,ST1 
2000-12-13T20:33:04.450000,333,3,P,X,ST3 
2000-12-13T20:33:06.070000,333,4,P,X,ST5 
2000-12-13T20:33:07.390000,333,5,P,X,ST6 
2000-12-13T20:33:11.740000,333,6,S,X,ST6 
2000-12-13T20:33:05.550000,333,7,P,X,ST7 
2000-12-13T20:33:08.890000,333,8,S,X,ST7 
2000-12-13T20:33:07.570000,333,9,P,X,ST9 
2000-12-13T20:33:12.090000,333,10,S,X,ST9 
2000-12-13T20:33:04.520000,333,11,P,X,ST10
2000-12-13T20:33:02.990000,333,12,P,X,ST12
2000-12-13T20:33:06.520000,333,13,P,X,ST15
2000-12-13T20:33:10.570000,333,14,S,X,ST15
2000-12-13T20:33:09.000000,333,15,P,X,ST16
2000-12-13T20:33:14.740000,333,16,S,X,ST16
2000-12-13T20:33:09.440000,333,17,P,X,ST17
2000-12-13T20:33:06.680000,333,18,P,X,ST19
2000-12-13T20:33:10.830000,333,19,S,X,ST19
2000-12-13T20:33:02.360000,333,20,P,X,ST20
2000-12-13T20:33:04.300000,333,21,P,X,ST21
2000-12-13T20:33:06.520000,333,22,S,X,ST21
2000-12-13T20:33:02.410000,333,23,P,X,ST22
2000-12-13T20:33:03.380000,333,24,S,X,ST22
2000-12-13T20:33:05.100000,333,25,P,X,ST23
2000-12-13T20:33:08.030000,333,26,S,X,ST23
2000-12-13T20:33:08.320000,333,27,P,X,ST24
2000-12-13T20:33:05.340000,333,28,P,X,ST25
2000-12-13T20:33:08.390000,333,29,S,X,ST25
2000-12-13T20:34:05.680000,334,1,S,X,ST0 
