,idx1,idx2,hori,vert
0,0,0,0.0,0.0
1,0,32,1.8559106476339933,0.5324730240140707
2,0,54,1.9159382094387796,0.7449523864075418
3,0,76,1.5467472813113292,0.409946908975704
4,0,178,1.7931229848113825,0.6648814141306648
5,0,220,1.7518042822453104,0.6748123207422905
6,0,278,1.7846200569056425,0.7539534403016842
7,0,288,1.7432949239190636,1.0008830858155051
8,0,347,1.6333851572151326,0.2661810537087949
9,0,357,1.3803187946164126,0.5795038334096935
10,0,398,1.9133015484888345,0.05825658026343808
11,0,494,0.3469489621567932,0.13581591853746794
12,0,520,0.9250132460248451,0.3887037874902526
13,0,522,1.731565351552379,1.0351147971756947
14,0,601,1.2666790982614726,0.27215816998442827
15,0,606,1.973710685828998,1.0866467924587087
16,0,616,1.656361809149235,1.2082276701947448
17,0,646,1.9274956383192061,0.23061572607962444
18,0,653,1.7816696722784438,0.9540479427946957
19,0,694,1.6888687096358281,0.6364032297316371
20,0,759,1.6554916068509355,1.1935532134195674
21,0,766,1.909640611427187,0.1227421498035219
22,0,780,1.8190407965396251,0.9115974751275498
23,0,866,1.1739815009771897,0.4934418327914209
24,0,933,1.7930573418360531,0.48542123040272783
25,0,995,1.7916679835139215,1.3256745892414328
26,1,1,0.0,0.0
27,1,64,1.6315834071009465,0.22058282518256236
28,1,133,1.7025569468988315,0.35948019820515403
29,1,166,1.3532714262561625,0.11047956749852164
30,1,167,1.3864718954788195,0.5104277273535299
31,1,216,1.708182850342489,0.35870534476937244
32,1,223,0.8130881622357451,0.35582853862696723
33,1,224,1.2293726083380898,0.6478680322437722
34,1,266,1.0222041820358807,0.24678596577033748
35,1,316,1.4465434786791682,0.5492050345729731
36,1,348,1.262066644935553,0.6287281372602375
37,1,361,1.5840050845662617,0.04579100899885816
38,1,421,1.392642738803775,0.31819282773681334
39,1,478,1.4635325885498989,1.1690853254959765
40,1,480,1.48230071355278,0.28013931307850726
41,1,507,1.0893620008027258,0.21637416856635172
42,1,515,1.0768458077517955,0.4365519943157706
43,1,532,0.49650392589723213,0.024192835317357095
44,1,550,1.5596348550297756,0.1382597276632041
45,1,612,1.6723264578405648,0.10182034947853026
46,1,673,1.5061744538708284,0.09153651912314671
47,1,675,1.3954102248613123,0.39756406829622937
48,1,693,0.5758462170415423,0.0656807197893795
49,1,696,1.2839524771035333,0.3059610107730186
50,1,721,1.4537189511606872,0.900550774334879
51,1,793,0.939776852755993,0.05649770115464708
52,1,794,1.9959402643384807,0.6353258670008145
53,1,795,1.6285246161146107,0.17860838880933444
54,1,799,0.9076169828405738,0.16222968018209213
55,1,806,1.9870820046503246,0.04599190850655214
56,1,841,1.4726892072876794,0.35378497582085766
57,1,853,0.8962178544991465,0.16025152153470118
58,1,858,1.2911498610757406,0.08373508479582598
59,1,871,1.3525351031647264,0.25968328007277885
60,1,910,0.4290008928020959,0.4432015491995771
61,1,922,1.4354656334528515,0.16656950980358307
62,1,936,1.9846141519405949,0.0429826557506276
63,1,947,1.7822697164811176,0.3156351955641876
64,1,988,1.1766804788169922,0.010217241494821791
65,2,2,0.0,0.0
66,2,3,0.10839578107703741,0.10607281777803655
67,2,4,1.7139935049292083,0.539412060526829
68,2,60,0.1402228131180407,1.366799128208535
69,2,94,1.0222514686637836,1.2633582645191672
70,2,102,1.0756346464258042,0.8520510266974924
71,2,131,1.2044154522124626,0.9421081795576028
72,2,147,1.533096041587133,1.375225602670347
73,2,171,1.1346681571021477,1.8166909295994447
74,2,204,1.0121975235530842,1.0978365545096167
75,2,212,1.933591138069564,1.9433714831601647
76,2,227,1.2984672133982937,0.8950442889664119
77,2,233,1.9387894592550716,1.7459317616564987
78,2,251,1.2478118011414048,0.9216249555538089
79,2,287,0.41469737517472904,0.03746345896628191
80,2,293,1.9934145580226217,0.985378189075087
81,2,319,0.788627327432285,0.7501216899523206
