time,evid,arid,phase,network,station
2000-12-13T15:16:05.680000,16,35,S,X,ST26
2000-12-13T15:17:09.110000,17,1,P,X,ST0 
2000-12-13T15:17:03.390000,17,2,P,X,ST1 
2000-12-13T15:17:05.050000,17,3,S,X,ST1 
2000-12-13T15:17:08.300000,17,4,P,X,ST2 
2000-12-13T15:17:04.150000,17,5,P,X,ST3 
2000-12-13T15:17:13.060000,17,6,S,X,ST4 
2000-12-13T15:17:05.810000,17,7,P,X,ST5 
2000-12-13T15:17:11.110000,17,8,S,X,ST6 
2000-12-13T15:17:05.000000,17,9,P,X,ST7 
2000-12-13T15:17:03.780000,17,10,P,X,ST8 
2000-12-13T15:17:06.900000,17,11,P,X,ST9 
2000-12-13T15:17:04.370000,17,12,P,X,ST10
2000-12-13T15:17:06.660000,17,13,S,X,ST10
2000-12-13T15:17:06.220000,17,14,P,X,ST11
2000-12-13T15:17:03.080000,17,15,P,X,ST12
2000-12-13T15:17:06.550000,17,16,P,X,ST13
2000-12-13T15:17:10.960000,17,17,S,X,ST14
2000-12-13T15:17:06.050000,17,18,P,X,ST15
2000-12-13T15:17:08.370000,17,19,P,X,ST16
2000-12-13T15:17:08.970000,17,20,P,X,ST17
2000-12-13T15:17:06.300000,17,21,P,X,ST19
2000-12-13T15:17:02.570000,17,22,P,X,ST20
2000-12-13T15:17:05.970000,17,23,S,X,ST21
2000-12-13T15:17:02.650000,17,24,P,X,ST22
2000-12-13T15:17:03.750000,17,25,S,X,ST22
2000-12-13T15:17:04.660000,17,26,P,X,ST23
2000-12-13T15:17:07.840000,17,27,P,X,ST26
2000-12-13T15:17:12.580000,17,28,S,X,ST26
2000-12-13T15:18:05.190000,18,1,P,X,ST0 
2000-12-13T15:18:08.020000,18,2,S,X,ST0 
2000-12-13T15:18:04.570000,18,3,P,X,ST1 
2000-12-13T15:18:19.190000,18,4,S,X,ST2 
2000-12-13T15:18:08.040000,18,5,P,X,ST3 
2000-12-13T15:18:05.250000,18,6,P,X,ST4 
2000-12-13T15:18:08.330000,18,7,P,X,ST5 
2000-12-13T15:18:13.420000,18,8,S,X,ST5 
2000-12-13T15:18:04.910000,18,9,P,X,ST7 
2000-12-13T15:18:06.200000,18,10,P,X,ST8 
2000-12-13T15:18:10.740000,18,11,S,X,ST9 
2000-12-13T15:18:08.290000,18,12,P,X,ST10
2000-12-13T15:18:10.230000,18,13,P,X,ST11
2000-12-13T15:18:10.610000,18,14,S,X,ST12
2000-12-13T15:18:03.380000,18,15,P,X,ST13
2000-12-13T15:18:05.080000,18,16,S,X,ST13
2000-12-13T15:18:02.770000,18,17,P,X,ST15
2000-12-13T15:18:04.070000,18,18,S,X,ST15
2000-12-13T15:18:04.840000,18,19,P,X,ST16
2000-12-13T15:18:07.400000,18,20,S,X,ST16
2000-12-13T15:18:05.570000,18,21,P,X,ST17
2000-12-13T15:18:03.060000,18,22,P,X,ST18
2000-12-13T15:18:02.850000,18,23,P,X,ST19
2000-12-13T15:18:04.630000,18,24,S,X,ST19
2000-12-13T15:18:11.060000,18,25,S,X,ST20
2000-12-13T15:18:03.940000,18,26,P,X,ST21
2000-12-13T15:18:06.000000,18,27,S,X,ST21
2000-12-13T15:18:06.440000,18,28,P,X,ST22
2000-12-13T15:18:10.250000,18,29,S,X,ST22
2000-12-13T15:18:03.120000,18,30,P,X,ST23
2000-12-13T15:18:04.570000,18,31,S,X,ST23
2000-12-13T15:18:06.540000,18,32,S,X,ST24
2000-12-13T15:18:03.060000,18,33,P,X,ST25
2000-12-13T15:18:04.670000,18,34,S,X,ST25
2000-12-13T15:18:04.100000,18,35,P,X,ST26
2000-12-13T15:18:06.160000,18,36,S,X,ST26
2000-12-13T15:19:03.910000,19,1,P,X,ST0 
2000-12-13T15:19:05.730000,19,2,P,X,ST1 
2000-12-13T15:19:08.860000,19,3,S,X,ST1 
2000-12-13T15:19:12.440000,19,4,P,X,ST2 
2000-12-13T15:19:09.450000,19,5,P,X,ST3 
2000-12-13T15:19:15.320000,19,6,S,X,ST3 
2000-12-13T15:19:05.990000,19,7,P,X,ST4 
2000-12-13T15:19:09.410000,19,8,S,X,ST4 
2000-12-13T15:19:06.260000,19,9,P,X,ST6 
2000-12-13T15:19:09.860000,19,10,S,X,ST6 
2000-12-13T15:19:10.410000,19,11,S,X,ST7 
2000-12-13T15:19:07.700000,19,12,P,X,ST8 
2000-12-13T15:19:12.440000,19,13,S,X,ST8 
2000-12-13T15:19:08.170000,19,14,P,X,ST9 
2000-12-13T15:19:13.320000,19,15,S,X,ST9 
2000-12-13T15:19:09.580000,19,16,P,X,ST10
2000-12-13T15:19:11.400000,19,17,P,X,ST11
2000-12-13T15:19:19.130000,19,18,S,X,ST11
2000-12-13T15:19:07.750000,19,19,P,X,ST12
2000-12-13T15:19:12.290000,19,20,S,X,ST12
2000-12-13T15:19:02.400000,19,21,P,X,ST13
2000-12-13T15:19:05.060000,19,22,P,X,ST14
2000-12-13T15:19:03.520000,19,23,P,X,ST15
2000-12-13T15:19:05.380000,19,24,S,X,ST15
2000-12-13T15:19:07.600000,19,25,S,X,ST16
2000-12-13T15:19:03.990000,19,26,P,X,ST17
2000-12-13T15:19:05.980000,19,27,S,X,ST17
2000-12-13T15:19:02.690000,19,28,P,X,ST18
2000-12-13T15:19:04.890000,19,29,S,X,ST18
2000-12-13T15:19:02.460000,19,30,P,X,ST19
2000-12-13T15:19:03.470000,19,31,S,X,ST19
2000-12-13T15:19:12.270000,19,32,S,X,ST20
2000-12-13T15:19:05.190000,19,33,P,X,ST21
2000-12-13T15:19:07.790000,19,34,P,X,ST22
2000-12-13T15:19:12.460000,19,35,S,X,ST22
2000-12-13T15:19:04.260000,19,36,P,X,ST23
2000-12-13T15:19:06.500000,19,37,S,X,ST23
2000-12-13T15:19:02.550000,19,38,P,X,ST24
2000-12-13T15:19:03.520000,19,39,S,X,ST24
2000-12-13T15:19:02.720000,19,40,P,X,ST26
2000-12-13T15:19:03.870000,19,41,S,X,ST26
2000-12-13T15:20:09.370000,20,1,P,X,ST0 
2000-12-13T15:20:15.070000,20,2,S,X,ST0 
2000-12-13T15:20:03.510000,20,3,P,X,ST1 
2000-12-13T15:20:13.010000,20,4,S,X,ST2 
2000-12-13T15:20:03.970000,20,5,P,X,ST3 
2000-12-13T15:20:05.970000,20,6,S,X,ST3 
2000-12-13T15:20:07.000000,20,7,P,X,ST6 
2000-12-13T15:20:11.030000,20,8,S,X,ST6 
2000-12-13T15:20:05.330000,20,9,P,X,ST7 
2000-12-13T15:20:07.290000,20,10,P,X,ST9 
2000-12-13T15:20:06.080000,20,11,P,X,ST11
2000-12-13T15:20:10.810000,20,12,S,X,ST13
2000-12-13T15:20:06.130000,20,13,P,X,ST14
2000-12-13T15:20:10.810000,20,14,S,X,ST14
2000-12-13T15:20:06.370000,20,15,P,X,ST15
2000-12-13T15:20:10.280000,20,16,S,X,ST15
2000-12-13T15:20:08.780000,20,17,P,X,ST16
2000-12-13T15:20:14.920000,20,18,S,X,ST17
2000-12-13T15:20:11.510000,20,19,S,X,ST18
2000-12-13T15:20:06.640000,20,20,P,X,ST19
2000-12-13T15:20:02.240000,20,21,P,X,ST20
2000-12-13T15:20:04.140000,20,22,P,X,ST21
2000-12-13T15:20:02.220000,20,23,P,X,ST22
2000-12-13T15:20:04.930000,20,24,P,X,ST23
2000-12-13T15:20:13.140000,20,25,S,X,ST24
2000-12-13T15:20:08.230000,20,26,P,X,ST26
2000-12-13T15:21:06.460000,21,1,P,X,ST1 
2000-12-13T15:21:10.140000,21,2,S,X,ST1 
2000-12-13T15:21:21.480000,21,3,S,X,ST2 
2000-12-13T15:21:10.110000,21,4,P,X,ST3 
2000-12-13T15:21:05.830000,21,5,P,X,ST4 
2000-12-13T15:21:09.620000,21,6,P,X,ST5 
2000-12-13T15:21:06.870000,21,7,P,X,ST6 
2000-12-13T15:21:10.900000,21,8,S,X,ST6 
2000-12-13T15:21:06.880000,21,9,P,X,ST7 
2000-12-13T15:21:12.500000,21,10,S,X,ST7 
2000-12-13T15:21:08.270000,21,11,P,X,ST8 
2000-12-13T15:21:13.400000,21,12,S,X,ST8 
2000-12-13T15:21:08.490000,21,13,P,X,ST9 
2000-12-13T15:21:13.790000,21,14,S,X,ST9 
2000-12-13T15:21:10.300000,21,15,P,X,ST10
2000-12-13T15:21:16.660000,21,16,S,X,ST10
2000-12-13T15:21:20.200000,21,17,S,X,ST11
2000-12-13T15:21:08.510000,21,18,P,X,ST12
2000-12-13T15:21:02.990000,21,19,P,X,ST13
2000-12-13T15:21:05.760000,21,20,P,X,ST14
2000-12-13T15:21:09.040000,21,21,S,X,ST14
2000-12-13T15:21:03.820000,21,22,P,X,ST15
2000-12-13T15:21:05.740000,21,23,S,X,ST15
2000-12-13T15:21:04.480000,21,24,P,X,ST16
2000-12-13T15:21:06.810000,21,25,S,X,ST16
2000-12-13T15:21:02.670000,21,26,P,X,ST18
2000-12-13T15:21:03.830000,21,27,S,X,ST18
2000-12-13T15:21:02.990000,21,28,P,X,ST19
2000-12-13T15:21:04.230000,21,29,S,X,ST19
2000-12-13T15:21:08.310000,21,30,P,X,ST20
2000-12-13T15:21:13.370000,21,31,S,X,ST20
2000-12-13T15:21:05.870000,21,32,P,X,ST21
2000-12-13T15:21:09.130000,21,33,S,X,ST21
2000-12-13T15:21:07.570000,21,34,S,X,ST23
2000-12-13T15:21:02.370000,21,35,P,X,ST24
2000-12-13T15:21:05.010000,21,36,P,X,ST25
2000-12-13T15:21:02.080000,21,37,P,X,ST26
2000-12-13T15:22:07.960000,22,1,S,X,ST0 
2000-12-13T15:22:05.720000,22,2,P,X,ST1 
2000-12-13T15:22:12.930000,22,3,P,X,ST2 
2000-12-13T15:22:21.280000,22,4,S,X,ST2 
2000-12-13T15:22:08.860000,22,5,P,X,ST3 
2000-12-13T15:22:14.300000,22,6,S,X,ST3 
2000-12-13T15:22:05.910000,22,7,S,X,ST4 
2000-12-13T15:22:09.620000,22,8,P,X,ST5 
2000-12-13T15:22:07.960000,22,9,P,X,ST6 
2000-12-13T15:22:04.900000,22,10,P,X,ST7 
2000-12-13T15:22:07.800000,22,11,S,X,ST7 
2000-12-13T15:22:10.810000,22,12,S,X,ST8 
2000-12-13T15:22:09.830000,22,13,S,X,ST9 
2000-12-13T15:22:18.330000,22,14,S,X,ST11
2000-12-13T15:22:07.760000,22,15,P,X,ST12
2000-12-13T15:22:12.470000,22,16,S,X,ST12
2000-12-13T15:22:04.310000,22,17,P,X,ST13
2000-12-13T15:22:10.560000,22,18,S,X,ST14
2000-12-13T15:22:02.620000,22,19,P,X,ST15
2000-12-13T15:22:03.590000,22,20,P,X,ST16
2000-12-13T15:22:05.320000,22,21,S,X,ST16
2000-12-13T15:22:09.510000,22,22,S,X,ST17
2000-12-13T15:22:03.040000,22,23,P,X,ST18
2000-12-13T15:22:04.590000,22,24,S,X,ST18
2000-12-13T15:22:05.280000,22,25,S,X,ST19
2000-12-13T15:22:11.550000,22,26,S,X,ST20
2000-12-13T15:22:04.960000,22,27,P,X,ST21
2000-12-13T15:22:07.770000,22,28,S,X,ST21
2000-12-13T15:22:07.450000,22,29,P,X,ST22
2000-12-13T15:22:11.750000,22,30,S,X,ST22
2000-12-13T15:22:04.070000,22,31,P,X,ST23
2000-12-13T15:22:06.250000,22,32,S,X,ST23
2000-12-13T15:22:07.070000,22,33,S,X,ST24
2000-12-13T15:22:05.690000,22,34,S,X,ST25
2000-12-13T15:23:05.460000,23,1,P,X,ST0 
2000-12-13T15:23:08.470000,23,2,S,X,ST0 
2000-12-13T15:23:04.050000,23,3,P,X,ST1 
2000-12-13T15:23:18.080000,23,4,S,X,ST2 
2000-12-13T15:23:07.740000,23,5,P,X,ST3 
2000-12-13T15:23:05.980000,23,6,P,X,ST4 
2000-12-13T15:23:09.520000,23,7,S,X,ST4 
2000-12-13T15:23:07.620000,23,8,P,X,ST5 
2000-12-13T15:23:09.320000,23,9,S,X,ST6 
2000-12-13T15:23:05.180000,23,10,P,X,ST7 
2000-12-13T15:23:08.230000,23,11,S,X,ST7 
2000-12-13T15:23:06.090000,23,12,P,X,ST8 
2000-12-13T15:23:09.680000,23,13,S,X,ST8 
2000-12-13T15:23:12.750000,23,14,S,X,ST10
2000-12-13T15:23:09.840000,23,15,P,X,ST11
2000-12-13T15:23:16.350000,23,16,S,X,ST11
2000-12-13T15:23:06.200000,23,17,P,X,ST12
2000-12-13T15:23:04.570000,23,18,P,X,ST14
2000-12-13T15:23:03.240000,23,19,P,X,ST15
2000-12-13T15:23:04.860000,23,20,S,X,ST15
2000-12-13T15:23:03.440000,23,21,P,X,ST18
2000-12-13T15:23:05.780000,23,22,S,X,ST18
2000-12-13T15:23:02.860000,23,23,P,X,ST19
2000-12-13T15:23:04.120000,23,24,S,X,ST19
2000-12-13T15:23:05.870000,23,25,P,X,ST20
2000-12-13T15:23:03.530000,23,26,P,X,ST21
2000-12-13T15:23:05.330000,23,27,S,X,ST21
2000-12-13T15:23:09.750000,23,28,S,X,ST22
2000-12-13T15:23:02.830000,23,29,P,X,ST23
2000-12-13T15:23:04.060000,23,30,S,X,ST23
2000-12-13T15:23:04.530000,23,31,S,X,ST25
2000-12-13T15:24:16.000000,24,1,S,X,ST0 
2000-12-13T15:24:04.150000,24,2,P,X,ST1 
2000-12-13T15:24:06.250000,24,3,S,X,ST1 
2000-12-13T15:24:07.510000,24,4,P,X,ST2 
2000-12-13T15:24:03.390000,24,5,P,X,ST3 
2000-12-13T15:24:08.810000,24,6,P,X,ST4 
2000-12-13T15:24:14.410000,24,7,S,X,ST4 
2000-12-13T15:24:05.450000,24,8,P,X,ST5 
2000-12-13T15:24:08.280000,24,9,S,X,ST5 
2000-12-13T15:24:06.230000,24,10,S,X,ST8 
2000-12-13T15:24:03.540000,24,11,P,X,ST10
2000-12-13T15:24:05.190000,24,12,S,X,ST10
2000-12-13T15:24:02.640000,24,13,P,X,ST12
2000-12-13T15:24:03.790000,24,14,S,X,ST12
2000-12-13T15:24:07.340000,24,15,P,X,ST13
2000-12-13T15:24:11.740000,24,16,S,X,ST13
2000-12-13T15:24:06.530000,24,17,P,X,ST14
2000-12-13T15:24:10.350000,24,18,S,X,ST14
2000-12-13T15:24:06.900000,24,19,P,X,ST15
2000-12-13T15:24:11.170000,24,20,S,X,ST15
2000-12-13T15:24:15.040000,24,21,S,X,ST16
2000-12-13T15:24:15.830000,24,22,S,X,ST17
2000-12-13T15:24:07.730000,24,23,P,X,ST18
2000-12-13T15:24:12.430000,24,24,S,X,ST18
2000-12-13T15:24:07.130000,24,25,P,X,ST19
2000-12-13T15:24:02.610000,24,26,P,X,ST20
2000-12-13T15:24:03.500000,24,27,S,X,ST20
2000-12-13T15:24:04.730000,24,28,P,X,ST21
2000-12-13T15:24:07.170000,24,29,S,X,ST21
2000-12-13T15:24:02.400000,24,30,P,X,ST22
2000-12-13T15:24:03.360000,24,31,S,X,ST22
2000-12-13T15:24:09.950000,24,32,S,X,ST23
2000-12-13T15:24:05.700000,24,33,P,X,ST25
2000-12-13T15:24:09.080000,24,34,S,X,ST25
2000-12-13T15:24:08.720000,24,35,P,X,ST26
2000-12-13T15:25:14.920000,25,1,S,X,ST0 
2000-12-13T15:25:03.520000,25,2,P,X,ST1 
2000-12-13T15:25:08.850000,25,3,P,X,ST2 
2000-12-13T15:25:05.980000,25,4,S,X,ST3 
2000-12-13T15:25:08.250000,25,5,P,X,ST4 
2000-12-13T15:25:05.610000,25,6,P,X,ST5 
2000-12-13T15:25:06.930000,25,7,P,X,ST6 
2000-12-13T15:25:05.250000,25,8,P,X,ST7 
2000-12-13T15:25:08.320000,25,9,S,X,ST7 
2000-12-13T15:25:03.860000,25,10,P,X,ST8 
2000-12-13T15:25:05.820000,25,11,S,X,ST8 
2000-12-13T15:25:07.170000,25,12,P,X,ST9 
2000-12-13T15:25:11.360000,25,13,S,X,ST9 
2000-12-13T15:25:04.180000,25,14,P,X,ST10
2000-12-13T15:25:06.280000,25,15,S,X,ST10
2000-12-13T15:25:06.020000,25,16,P,X,ST11
2000-12-13T15:25:09.920000,25,17,S,X,ST11
2000-12-13T15:25:02.880000,25,18,P,X,ST12
2000-12-13T15:25:10.600000,25,19,S,X,ST13
2000-12-13T15:25:06.060000,25,20,P,X,ST14
2000-12-13T15:25:09.530000,25,21,S,X,ST14
2000-12-13T15:25:06.240000,25,22,P,X,ST15
2000-12-13T15:25:09.990000,25,23,S,X,ST15
2000-12-13T15:25:14.690000,25,24,S,X,ST17
2000-12-13T15:25:07.060000,25,25,P,X,ST18
2000-12-13T15:25:12.120000,25,26,S,X,ST18
2000-12-13T15:25:06.490000,25,27,P,X,ST19
2000-12-13T15:25:10.300000,25,28,S,X,ST19
2000-12-13T15:25:02.530000,25,29,P,X,ST20
2000-12-13T15:25:04.050000,25,30,P,X,ST21
2000-12-13T15:25:06.080000,25,31,S,X,ST21
2000-12-13T15:25:02.520000,25,32,P,X,ST22
2000-12-13T15:25:04.810000,25,33,P,X,ST23
2000-12-13T15:25:07.500000,25,34,S,X,ST23
2000-12-13T15:25:12.780000,25,35,S,X,ST24
2000-12-13T15:25:05.090000,25,36,P,X,ST25
2000-12-13T15:25:08.010000,25,37,S,X,ST25
2000-12-13T15:25:08.060000,25,38,P,X,ST26
2000-12-13T15:26:04.380000,26,1,P,X,ST0 
2000-12-13T15:26:05.160000,26,2,P,X,ST1 
2000-12-13T15:26:08.010000,26,3,S,X,ST1 
2000-12-13T15:26:11.980000,26,4,P,X,ST2 
2000-12-13T15:26:19.470000,26,5,S,X,ST2 
2000-12-13T15:26:09.020000,26,6,P,X,ST3 
2000-12-13T15:26:14.540000,26,7,S,X,ST3 
2000-12-13T15:26:05.930000,26,8,P,X,ST4 
2000-12-13T15:26:08.440000,26,9,P,X,ST5 
2000-12-13T15:26:09.510000,26,10,S,X,ST6 
2000-12-13T15:26:07.210000,26,11,P,X,ST8 
2000-12-13T15:26:07.820000,26,12,P,X,ST9 
2000-12-13T15:26:11.000000,26,13,P,X,ST11
2000-12-13T15:26:07.280000,26,14,P,X,ST12
2000-12-13T15:26:11.540000,26,15,S,X,ST12
2000-12-13T15:26:03.430000,26,16,S,X,ST13
2000-12-13T15:26:04.840000,26,17,P,X,ST14
2000-12-13T15:26:07.420000,26,18,S,X,ST14
2000-12-13T15:26:05.050000,26,19,S,X,ST15
2000-12-13T15:26:04.430000,26,20,P,X,ST17
2000-12-13T15:26:06.540000,26,21,S,X,ST17
2000-12-13T15:26:03.960000,26,22,S,X,ST18
2000-12-13T15:26:02.340000,26,23,P,X,ST19
2000-12-13T15:26:11.390000,26,24,S,X,ST20
2000-12-13T15:26:04.690000,26,25,P,X,ST21
2000-12-13T15:26:03.800000,26,26,P,X,ST23
2000-12-13T15:26:03.090000,26,27,P,X,ST24
2000-12-13T15:26:04.000000,26,28,P,X,ST25
2000-12-13T15:26:06.050000,26,29,S,X,ST25
2000-12-13T15:26:03.170000,26,30,P,X,ST26
2000-12-13T15:27:08.410000,27,1,S,X,ST0 
2000-12-13T15:27:05.300000,27,2,P,X,ST1 
2000-12-13T15:27:08.390000,27,3,S,X,ST1 
2000-12-13T15:27:08.480000,27,4,P,X,ST3 
2000-12-13T15:27:04.130000,27,5,P,X,ST4 
2000-12-13T15:27:06.310000,27,6,S,X,ST4 
2000-12-13T15:27:07.740000,27,7,P,X,ST6 
2000-12-13T15:27:12.360000,27,8,S,X,ST6 
2000-12-13T15:27:04.580000,27,9,P,X,ST7 
2000-12-13T15:27:07.380000,27,10,S,X,ST7 
2000-12-13T15:27:06.390000,27,11,P,X,ST8 
2000-12-13T15:27:09.940000,27,12,S,X,ST9 
2000-12-13T15:27:08.890000,27,13,P,X,ST10
2000-12-13T15:27:10.600000,27,14,P,X,ST11
2000-12-13T15:27:17.860000,27,15,S,X,ST11
2000-12-13T15:27:06.280000,27,16,S,X,ST13
2000-12-13T15:27:06.420000,27,17,P,X,ST14
2000-12-13T15:27:02.130000,27,18,P,X,ST15
2000-12-13T15:27:03.920000,27,19,P,X,ST16
2000-12-13T15:27:06.060000,27,20,S,X,ST16
2000-12-13T15:27:06.110000,27,21,P,X,ST17
2000-12-13T15:27:09.720000,27,22,S,X,ST17
2000-12-13T15:27:04.310000,27,23,S,X,ST18
2000-12-13T15:27:06.810000,27,24,P,X,ST20
2000-12-13T15:27:10.960000,27,25,S,X,ST20
2000-12-13T15:27:04.510000,27,26,P,X,ST21
2000-12-13T15:27:07.010000,27,27,S,X,ST21
2000-12-13T15:27:07.030000,27,28,P,X,ST22
2000-12-13T15:27:03.580000,27,29,P,X,ST23
2000-12-13T15:27:05.410000,27,30,S,X,ST23
2000-12-13T15:27:03.210000,27,31,P,X,ST25
2000-12-13T15:27:04.290000,27,32,P,X,ST26
2000-12-13T15:27:06.560000,27,33,S,X,ST26
2000-12-13T15:28:09.420000,28,1,P,X,ST0 
2000-12-13T15:28:03.650000,28,2,P,X,ST1 
2000-12-13T15:28:08.330000,28,3,P,X,ST2 
2000-12-13T15:28:13.580000,28,4,S,X,ST2 
2000-12-13T15:28:03.940000,28,5,P,X,ST3 
2000-12-13T15:28:05.980000,28,6,S,X,ST3 
2000-12-13T15:28:08.230000,28,7,P,X,ST4 
2000-12-13T15:28:05.920000,28,8,P,X,ST5 
2000-12-13T15:28:09.330000,28,9,S,X,ST5 
2000-12-13T15:28:07.330000,28,10,P,X,ST6 
2000-12-13T15:28:11.690000,28,11,S,X,ST6 
2000-12-13T15:28:05.130000,28,12,P,X,ST7 
2000-12-13T15:28:03.520000,28,13,P,X,ST8 
2000-12-13T15:28:05.130000,28,14,S,X,ST8 
2000-12-13T15:28:06.960000,28,15,P,X,ST9 
2000-12-13T15:28:04.280000,28,16,P,X,ST10
2000-12-13T15:28:06.900000,28,17,P,X,ST13
2000-12-13T15:28:06.310000,28,18,P,X,ST15
2000-12-13T15:28:10.250000,28,19,S,X,ST15
2000-12-13T15:28:08.690000,28,20,P,X,ST16
2000-12-13T15:28:14.140000,28,21,S,X,ST16
2000-12-13T15:28:09.280000,28,22,P,X,ST17
2000-12-13T15:28:11.560000,28,23,S,X,ST18
2000-12-13T15:28:06.670000,28,24,P,X,ST19
2000-12-13T15:28:02.130000,28,25,P,X,ST20
2000-12-13T15:28:02.840000,28,26,S,X,ST20
2000-12-13T15:28:02.260000,28,27,P,X,ST22
2000-12-13T15:28:04.910000,28,28,P,X,ST23
2000-12-13T15:28:08.210000,28,29,P,X,ST24
2000-12-13T15:28:05.110000,28,30,P,X,ST25
2000-12-13T15:28:08.010000,28,31,S,X,ST25
2000-12-13T15:28:08.890000,28,32,P,X,ST26
2000-12-13T15:28:13.260000,28,33,S,X,ST26
2000-12-13T15:29:09.250000,29,1,P,X,ST0 
2000-12-13T15:29:03.530000,29,2,P,X,ST1 
2000-12-13T15:29:05.200000,29,3,S,X,ST1 
2000-12-13T15:29:08.270000,29,4,P,X,ST2 
2000-12-13T15:29:13.430000,29,5,S,X,ST2 
2000-12-13T15:29:04.040000,29,6,P,X,ST3 
2000-12-13T15:29:08.100000,29,7,P,X,ST4 
2000-12-13T15:29:05.890000,29,8,P,X,ST5 
2000-12-13T15:29:07.150000,29,9,P,X,ST6 
2000-12-13T15:29:05.090000,29,10,P,X,ST7 
2000-12-13T15:29:07.760000,29,11,S,X,ST7 
2000-12-13T15:29:11.030000,29,12,S,X,ST9 
2000-12-13T15:29:04.720000,29,13,P,X,ST10
2000-12-13T15:29:06.470000,29,14,S,X,ST10
2000-12-13T15:29:04.380000,29,15,S,X,ST12
2000-12-13T15:29:06.700000,29,16,P,X,ST13
2000-12-13T15:29:09.890000,29,17,S,X,ST14
2000-12-13T15:29:06.170000,29,18,P,X,ST15
2000-12-13T15:29:09.990000,29,19,S,X,ST15
2000-12-13T15:29:13.880000,29,20,S,X,ST16
2000-12-13T15:29:14.830000,29,21,S,X,ST17
2000-12-13T15:29:07.020000,29,22,P,X,ST18
2000-12-13T15:29:11.320000,29,23,S,X,ST18
2000-12-13T15:29:02.330000,29,24,P,X,ST20
2000-12-13T15:29:04.020000,29,25,P,X,ST21
2000-12-13T15:29:06.130000,29,26,S,X,ST21
2000-12-13T15:29:02.400000,29,27,P,X,ST22
2000-12-13T15:29:03.270000,29,28,S,X,ST22
2000-12-13T15:29:04.820000,29,29,P,X,ST23
2000-12-13T15:29:07.450000,29,30,S,X,ST23
2000-12-13T15:29:08.030000,29,31,P,X,ST24
2000-12-13T15:29:12.950000,29,32,S,X,ST24
2000-12-13T15:29:04.970000,29,33,P,X,ST25
2000-12-13T15:29:08.060000,29,34,P,X,ST26
2000-12-13T15:30:05.360000,30,1,P,X,ST0 
2000-12-13T15:30:08.360000,30,2,S,X,ST0 
2000-12-13T15:30:13.160000,30,3,P,X,ST2 
2000-12-13T15:30:08.960000,30,4,P,X,ST3 
2000-12-13T15:30:14.650000,30,5,S,X,ST3 
2000-12-13T15:30:03.540000,30,6,P,X,ST4 
2000-12-13T15:30:05.360000,30,7,S,X,ST4 
2000-12-13T15:30:09.960000,30,8,P,X,ST5 
2000-12-13T15:30:08.310000,30,9,P,X,ST6 
2000-12-13T15:30:04.870000,30,10,P,X,ST7 
2000-12-13T15:30:06.840000,30,11,P,X,ST8 
2000-12-13T15:30:11.100000,30,12,S,X,ST8 
2000-12-13T15:30:05.980000,30,13,P,X,ST9 
2000-12-13T15:30:09.390000,30,14,P,X,ST10
2000-12-13T15:30:11.130000,30,15,P,X,ST11
2000-12-13T15:30:07.930000,30,16,P,X,ST12
2000-12-13T15:30:04.660000,30,17,P,X,ST13
2000-12-13T15:30:06.970000,30,18,P,X,ST14
2000-12-13T15:30:11.200000,30,19,S,X,ST14
2000-12-13T15:30:06.330000,30,20,P,X,ST17
2000-12-13T15:30:09.980000,30,21,S,X,ST17
2000-12-13T15:30:03.700000,30,22,P,X,ST19
2000-12-13T15:30:07.370000,30,23,P,X,ST20
2000-12-13T15:30:05.140000,30,24,P,X,ST21
2000-12-13T15:30:08.140000,30,25,S,X,ST21
2000-12-13T15:30:04.250000,30,26,P,X,ST23
2000-12-13T15:30:05.000000,30,27,P,X,ST24
2000-12-13T15:30:08.490000,30,28,S,X,ST24
2000-12-13T15:30:03.880000,30,29,P,X,ST25
2000-12-13T15:30:05.960000,30,30,S,X,ST25
2000-12-13T15:30:04.390000,30,31,P,X,ST26
2000-12-13T15:31:04.970000,31,1,P,X,ST0 
2000-12-13T15:31:07.520000,31,2,S,X,ST0 
2000-12-13T15:31:08.280000,31,3,S,X,ST1 
2000-12-13T15:31:11.780000,31,4,P,X,ST2 
2000-12-13T15:31:08.490000,31,5,P,X,ST3 
2000-12-13T15:31:05.890000,31,6,P,X,ST4 
2000-12-13T15:31:09.270000,31,7,S,X,ST4 
2000-12-13T15:31:13.090000,31,8,S,X,ST5 
2000-12-13T15:31:05.610000,31,9,P,X,ST7 
2000-12-13T15:31:08.840000,31,10,S,X,ST7 
2000-12-13T15:31:06.740000,31,11,P,X,ST8 
2000-12-13T15:31:10.810000,31,12,S,X,ST8 
2000-12-13T15:31:07.540000,31,13,P,X,ST9 
2000-12-13T15:31:08.640000,31,14,P,X,ST10
2000-12-13T15:31:14.210000,31,15,S,X,ST10
2000-12-13T15:31:10.560000,31,16,P,X,ST11
2000-12-13T15:31:17.590000,31,17,S,X,ST11
2000-12-13T15:31:02.480000,31,18,P,X,ST13
2000-12-13T15:31:04.830000,31,19,P,X,ST14
2000-12-13T15:31:04.230000,31,20,S,X,ST15
2000-12-13T15:31:07.950000,31,21,S,X,ST16
2000-12-13T15:31:05.050000,31,22,P,X,ST17
2000-12-13T15:31:07.510000,31,23,S,X,ST17
2000-12-13T15:31:02.080000,31,24,P,X,ST19
