lonR,latR,depR
-117.68372,35.89229,7.655
-117.41257,35.61304,4.967
-117.41406,35.61086,4.331
-117.71759,35.91958,3.842
-117.70627,35.95549,4.695
-117.56066,35.75307,4.55
-117.71179,35.928,4.56
-117.69266,35.88127,7.394
-117.66131,35.96634,3.663
-117.50551,35.67008,6.098
-117.49854,35.6764,5.689
-117.58464,35.76622,6.906
-117.56807,35.70736,8.293
-117.57107,35.75086,4.221
-117.74991,35.90608,6.642
-117.66911,35.97969,3.223
-117.86882,36.0433,3.753
-117.69281,35.88117,7.461
-117.68514,35.88441,7.529
-117.4636,35.64962,2.48
-117.6786,35.90054,4.017
-117.55243,35.71464,4.706
-117.70158,35.86585,5.241
-117.67947,35.89939,1.996
-117.54499,35.72745,6.112
-117.44753,35.6157,3.925
-117.67831,35.9658,3.268
-117.86969,36.04285,3.848
-117.68638,35.89827,4.614
-117.51887,35.67081,9.117
-117.51811,35.69223,7.279
-117.58901,35.70023,7.889
-117.67946,35.96235,3.346
-117.73777,35.89534,6.436
-117.51887,35.67081,9.117
-117.56561,35.73771,3.223
-117.74665,35.90901,6.116
-117.71253,35.92098,3.507
-117.87013,36.03495,2.989
-117.69812,35.89308,7.723
-117.69838,35.89303,7.718
-117.52512,35.69068,7.629
-117.50442,35.70692,5.288
-117.5782,35.70865,7.853
-117.69896,35.93688,3.832
-117.45722,35.64519,2.298
-117.69902,35.93709,3.897
-117.73057,35.88915,6.593
-117.58679,35.76852,6.676
-117.47926,35.67366,4.721
-117.67971,35.8981,4.732
-117.67454,35.89957,4.033
-117.66237,35.97083,4.067
-117.73118,35.88888,6.53
-117.52906,35.69467,8.167
-117.67843,35.89114,4.435
-117.51246,35.69948,7.624
-117.70484,35.93428,4.625
-117.44394,35.64066,3.464
-117.73048,35.88934,6.724
-117.68473,35.91366,4.481
-117.4797,35.66673,1.68
-117.45231,35.64838,3.365
-117.67111,35.9885,2.811
-117.664,35.97517,4.552
-117.86951,36.04418,3.539
-117.48558,35.66724,4.881
-117.4449,35.64299,6.059
-117.70924,35.89773,5.705
-117.71853,35.89443,5.801
-117.67731,35.89212,4.284
-117.67732,35.89218,4.283
-117.85177,36.05212,3.328
-117.67967,35.89796,4.651
-117.41131,35.60898,4.528
-117.67332,35.9004,3.972
-117.66325,35.9715,3.492
-117.86206,36.04387,3.745
-117.73213,35.88877,5.988
-117.66354,35.97036,3.42
-117.54294,35.6805,8.543
-117.48094,35.65699,6.971
-117.55138,35.71535,5.636
-117.67317,35.90053,3.958
-117.46404,35.65191,7.159
-117.66288,35.97133,3.307
-117.69231,35.94126,4.311
-117.44997,35.64817,3.365
-117.46966,35.67896,7.216
-117.57395,35.71009,7.469
-117.47581,35.66678,4.237
-117.46551,35.60612,4.755
-117.69902,35.93614,4.02
-117.4407,35.61597,5.286
-117.661,35.96923,2.861
-117.70551,35.87724,4.634
-117.7084,35.87457,4.321
-117.34677,35.572,4.408
-117.84297,36.06996,3.401
-117.70819,35.9255,4.666
-117.57762,35.60391,4.522
-117.6634,35.97427,3.609
-117.47708,35.65984,5.926
-117.66316,35.97481,3.525
-117.71427,35.94275,4.224
-117.58844,35.70195,7.462
-117.68897,35.88369,6.896
-117.66312,35.97438,3.541
-117.50661,35.7032,6.459
-117.67975,35.88453,4.668
-117.86938,36.04439,3.544
-117.68927,35.9045,4.922
-117.66328,35.97404,3.732
-117.67821,35.88028,5.194
-117.5316,35.6588,7.768
-117.4534,35.64809,4.154
-117.73117,35.89078,6.758
-117.53534,35.70995,4.726
-117.52953,35.69438,8.133
-117.67305,35.90038,4.012
-117.47161,35.67149,0.536
-117.46538,35.6507,6.877
-117.68467,35.89582,4.731
-117.47696,35.66491,2.413
-117.67297,35.9004,3.96
-117.48188,35.66693,1.194
-117.52953,35.69444,8.145
-117.40613,35.59479,7.633
-117.53103,35.68989,7.017
-117.72176,35.90828,6.405
-117.67959,35.89281,8.621
-117.46955,35.67503,1.056
-117.46916,35.67525,1.01
-117.4133,35.6141,5.174
-117.51892,35.66588,8.269
-117.68888,35.91383,4.953
-117.45219,35.64257,1.973
-117.43599,35.63025,4.629
-117.42167,35.59158,5.458
-117.56201,35.71825,7.008
-117.73315,35.91889,4.346
-117.48163,35.66705,0.846
-117.4876,35.67808,6.529
-117.60027,35.61925,7.272
-117.45248,35.60986,4.683
-117.42295,35.59543,5.834
-117.44584,35.64524,6.123
-117.4429,35.63904,4.252
-117.57138,35.74628,6.671
-117.66412,35.97099,3.493
-117.6704,35.97919,2.691
-117.66312,35.96827,3.357
-117.48913,35.67547,2.303
-117.72528,35.89249,6.663
-117.45668,35.64461,3.097
-117.73394,35.91794,4.024
-117.70794,35.87198,5.124
-117.51537,35.73629,5.388
-117.41813,35.61434,4.526
-117.34883,35.57312,3.973
-117.70632,35.92364,4.325
-117.47421,35.66959,5.373
-117.71062,35.89712,6.95
-117.6968,35.90247,4.669
-117.50622,35.68693,7.904
-117.69588,35.88062,3.514
-117.50968,35.69876,7.863
-117.45133,35.642,1.634
-117.67326,35.90033,3.939
-117.67243,35.88854,6.765
-117.73473,35.92101,4.86
-117.53393,35.6901,8.678
-117.41587,35.62212,4.506
-117.47604,35.66656,1.394
-117.50895,35.70412,5.468
-117.67318,35.90049,3.962
-117.57861,35.60334,4.614
-117.70778,35.89503,7.043
-117.66607,35.97252,3.744
-117.48785,35.71414,5.091
-117.47703,35.67038,6.382
-117.44019,35.61281,5.809
-117.46986,35.66662,7.102
-117.44411,35.64244,6.93
-117.7043,35.92425,4.605
-117.53674,35.7125,4.401
-117.41156,35.60893,4.542
-117.67293,35.93276,3.093
-117.53136,35.67928,7.199
-117.66432,35.96793,3.509
-117.66427,35.96789,3.466
-117.67326,35.90028,4.038
-117.68413,35.88793,3.54
-117.70855,35.8992,9.046
-117.67381,35.97699,2.867
-117.47544,35.66814,4.399
-117.54988,35.71792,5.872
-117.44772,35.65226,3.36
-117.49283,35.67687,6.084
-117.69906,35.9363,4.151
-117.42026,35.58853,5.4
-117.68054,35.88211,4.742
-117.67404,35.88532,7.664
-117.67316,35.90054,3.963
-117.52341,35.71305,4.262
-117.70453,35.96055,3.94
-117.67801,35.88881,4.703
-117.6655,35.97835,3.703
-117.44163,35.6359,7.014
-117.34868,35.57311,3.903
-117.69765,35.87605,6.786
-117.43252,35.61793,5.507
-117.47478,35.66683,6.824
-117.46556,35.65649,2.443
-117.54994,35.6783,7.981
-117.49916,35.6549,5.189
-117.41704,35.58521,5.427
-117.5307,35.73449,4.377
-117.44505,35.64389,6.293
-117.50041,35.65561,5.102
-117.58348,35.76498,6.855
-117.68202,35.90903,3.645
-117.69254,35.94048,4.153
-117.48223,35.65907,4.85
-117.68966,35.8771,8.256
-117.84185,36.06427,3.355
-117.67322,35.90048,3.934
-117.66458,35.97257,3.445
-117.49769,35.65851,4.908
-117.67476,35.9804,3.096
-117.7102,35.91887,4.672
-117.43022,35.6319,6.756
-117.42905,35.60209,4.624
-117.75012,35.90515,6.91
-117.73297,35.91923,4.308
-117.47791,35.6677,1.873
-117.74983,35.90517,6.916
-117.72146,35.9198,4.002
-117.72992,35.91592,4.451
-117.66387,35.97351,3.231
-117.67893,35.94107,4.221
-117.50228,35.6799,8.524
-117.67846,35.88411,4.455
-117.47458,35.67085,2.737
-117.58811,35.70245,7.419
-117.66428,35.97344,3.396
-117.66485,35.97334,3.472
-117.73419,35.91855,3.91
-117.6704,35.86677,8.005
-117.58832,35.7025,7.328
-117.5125,35.71154,5.96
-117.49765,35.6444,5.68
-117.71791,35.91814,4.447
-117.49758,35.6428,6.068
-117.55185,35.7156,5.813
-117.71797,35.91844,4.512
-117.66569,35.97808,3.749
-117.67939,35.86637,7.641
-117.69877,35.89892,4.411
-117.47791,35.66802,1.852
-117.47813,35.66808,1.185
-117.47777,35.668,1.571
-117.66431,35.97288,3.316
-117.71774,35.88304,4.165
-117.47563,35.66705,4.271
-117.73579,35.9193,4.117
-117.42057,35.58939,5.515
-117.47418,35.67106,2.903
-117.70013,35.93663,4.384
-117.48271,35.66937,0.71
-117.50653,35.70673,8.705
-117.66214,35.97044,3.8
-117.66221,35.96892,3.354
-117.67889,35.88769,4.813
-117.70039,35.88749,4.258
-117.70693,35.95619,4.287
-117.68497,35.8703,7.32
-117.49767,35.64327,6.204
-117.56935,35.75069,4.248
-117.68523,35.87175,7.512
-117.69833,35.8671,3.71
-117.68461,35.87133,7.734
-117.69083,35.91592,4.265
-117.70045,35.86766,5.054
-117.68533,35.8971,4.473
-117.69308,35.8808,7.061
-117.66141,35.96683,3.634
-117.70068,35.93627,4.365
-117.6623,35.97091,3.743
-117.50056,35.67913,8.584
-117.68522,35.87182,7.499
-117.70923,35.90043,7.924
-117.68334,35.89465,7.632
-117.66221,35.97114,3.801
-117.44711,35.6382,3.136
-117.54952,35.70752,7.902
-117.47753,35.67083,6.522
-117.69068,35.90458,4.525
-117.85087,36.05307,3.774
-117.70046,35.86799,4.774
-117.66468,35.97369,3.454
-117.66115,35.96839,2.972
-117.70053,35.93653,4.505
-117.68533,35.87015,7.5
-117.41257,35.60923,4.107
-117.58735,35.70275,6.926
-117.71102,35.881,4.33
-117.73095,35.91825,3.854
-117.66738,35.87196,8.929
-117.84198,36.0711,3.1
-117.45519,35.64616,1.441
-117.84223,36.07058,3.418
-117.71127,35.88115,4.253
-117.41197,35.61189,5.36
-117.67539,35.98281,2.35
-117.46475,35.67232,7.031
-117.7165,35.92821,6.72
-117.68706,35.8715,7.306
-117.43145,35.63135,4.211
-117.43068,35.63019,4.321
-117.44041,35.61434,6.111
-117.71827,35.91582,3.887
-117.48308,35.65739,2.137
-117.67767,35.94117,4.447
-117.73083,35.89053,6.675
-117.71309,35.92641,4.204
-117.45057,35.64525,2.813
-117.41673,35.58498,5.381
-117.85106,36.05544,3.893
-117.40167,35.60358,6.987
-117.66275,35.97524,3.386
-117.50891,35.68069,7.402
-117.67976,35.89592,7.962
-117.47413,35.67009,2.994
-117.47464,35.67166,0.754
-117.58455,35.61055,6.378
-117.59162,35.69959,7.511
-117.68979,35.91401,4.651
-117.72418,35.92107,4.574
-117.71009,35.923,6.85
-117.41772,35.61405,3.603
-117.6653,35.97841,3.683
-117.49962,35.65546,5.524
-117.73174,35.89119,6.678
-117.53861,35.68061,9.264
-117.66301,35.97388,3.572
-117.51599,35.66818,7.799
-117.69839,35.86697,3.719
-117.47783,35.66749,2.196
-117.58678,35.60689,4.898
-117.51823,35.67265,8.365
-117.69379,35.90463,4.801
-117.65974,35.82714,4.944
-117.54346,35.72279,6.29
-117.6952,35.92757,5.015
-117.67646,35.90743,3.519
-117.52969,35.66023,8.703
-117.67434,35.91014,3.465
-117.6755,35.98724,2.663
-117.66419,35.97449,3.288
-117.41691,35.58533,5.347
-117.50456,35.66776,5.995
-117.66396,35.97319,3.254
-117.68694,35.87145,7.228
-117.68723,35.87149,7.293
-117.35168,35.57074,3.546
-117.66344,35.97461,3.601
-117.44177,35.61571,5.037
-117.53912,35.65766,8.7
-117.66306,35.97471,3.547
-117.71158,35.88121,4.517
-117.70745,35.87187,5.611
-117.52366,35.68159,8.661
-117.5235,35.6815,8.64
-117.53903,35.65777,8.68
-117.66564,35.97885,3.8
-117.66386,35.97034,3.481
-117.67369,35.93322,3.559
-117.69283,35.87549,7.423
-117.70293,35.95833,4.077
-117.51466,35.70278,8.23
-117.72088,35.91156,4.925
-117.67543,35.9835,2.047
-117.56837,35.70728,8.261
-117.6794,35.86631,7.629
-117.70987,35.88185,4.226
-117.70983,35.88243,4.323
-117.70677,35.92447,4.63
-117.67621,35.93681,3.819
-117.6829,35.88958,7.077
-117.68867,35.88517,7.271
-117.41774,35.61391,3.635
-117.50419,35.70464,7.857
-117.7015,35.95458,5.732
-117.71629,35.93048,6.362
-117.84283,36.06982,3.252
-117.71712,35.91583,3.98
-117.57291,35.71039,6.653
-117.34898,35.57264,3.981
-117.68984,35.91355,4.532
-117.67774,35.88979,4.559
-117.47067,35.6266,5.794
-117.67462,35.96954,3.467
-117.58345,35.76234,7.031
-117.6879,35.89028,5.343
-117.69869,35.8982,4.641
-117.67779,35.88978,4.484
-117.67088,35.98428,3.035
-117.53113,35.68529,7.682
-117.68729,35.87993,7.38
-117.49759,35.64444,5.72
-117.43053,35.62915,4.468
-117.45164,35.64149,1.778
-117.45626,35.64521,2.788
-117.51495,35.69781,7.648
-117.69866,35.89812,4.605
-117.69887,35.89825,4.682
-117.44263,35.64032,6.889
-117.48344,35.67064,4.92
-117.70774,35.87731,4.914
-117.43401,35.62655,3.454
-117.33,35.5692,4.035
-117.393,35.59524,7.232
-117.59156,35.70025,7.474
-117.43257,35.60251,5.79
-117.68005,35.86614,7.779
-117.67757,35.89098,4.607
-117.49699,35.70805,6.574
-117.47731,35.66933,1.864
-117.67396,35.88582,7.618
-117.57596,35.75703,6.731
-117.72951,35.89636,5.22
-117.6778,35.88993,4.511
-117.47175,35.62621,5.309
-117.73165,35.89167,6.375
-117.59038,35.7,7.894
-117.6995,35.88699,3.059
-117.68025,35.8982,7.704
-117.59132,35.69972,7.683
-117.5874,35.77971,6.498
-117.67599,35.98039,1.429
-117.57273,35.77456,9.315
-117.58436,35.61161,7.08
-117.67991,35.8988,4.704
-117.34895,35.57691,4.106
-117.34895,35.57673,4.165
-117.58883,35.70237,7.356
-117.69747,35.88589,4.369
-117.66909,35.97971,3.222
-117.42932,35.59929,5.891
-117.57257,35.77471,9.325
-117.42408,35.59103,5.652
-117.67244,35.90048,3.999
-117.40593,35.60677,8.044
-117.57109,35.7468,6.669
-117.42172,35.58788,4.906
-117.70462,35.96142,4.021
-117.47321,35.68096,6.528
-117.6955,35.92421,4.288
-117.51996,35.71967,4.241
-117.68291,35.88865,4.125
-117.69175,35.93971,4.175
-117.71233,35.96156,3.89
-117.68443,35.89575,4.865
-117.51516,35.69706,8.376
-117.52896,35.687,7.667
-117.5042,35.66533,5.922
-117.36345,35.57721,4.261
-117.42166,35.62739,5.47
-117.69219,35.87937,7.29
-117.6653,35.97939,3.688
-117.47182,35.66613,7.012
-117.67902,35.98168,2.655
-117.58473,35.7756,7.459
-117.67965,35.88814,4.365
-117.58761,35.70237,7.299
-117.48137,35.67175,4.323
-117.84191,36.05928,3.609
-117.52208,35.71538,3.807
-117.58092,35.77556,6.608
-117.66484,35.97424,3.415
-117.68792,35.88118,8.899
-117.70245,35.8681,4.457
-117.71026,35.92854,7.247
-117.45142,35.62553,5.014
-117.66534,35.97948,3.688
-117.66525,35.9804,3.586
-117.70005,35.86904,5.261
-117.69805,35.90541,7.734
-117.42093,35.59011,5.481
-117.50267,35.70389,6.258
-117.70824,35.95728,4.141
-117.66535,35.97904,3.669
-117.49719,35.64415,5.752
-117.71166,35.88163,4.345
-117.41702,35.61324,4.214
-117.57927,35.76824,7.4
-117.66588,35.96253,4.282
-117.58944,35.61785,7.746
-117.70075,35.89689,6.363
-117.58678,35.60899,5.574
-117.66586,35.9748,3.65
-117.40658,35.57752,5.554
-117.46988,35.67874,7.131
-117.65638,35.83736,4.116
-117.69406,35.91787,4.383
-117.6702,35.86385,7.965
-117.6615,35.96623,3.787
-117.83914,36.06345,3.302
-117.66611,35.97454,3.723
-117.67489,35.91023,3.514
-117.59166,35.59372,5.152
-117.69262,35.86718,8.199
-117.5215,35.67342,8.584
-117.44129,35.61223,5.771
-117.54689,35.714,5.489
-117.72962,35.89403,5.279
-117.71434,35.94233,4.274
-117.71499,35.92047,3.77
-117.6651,35.97892,3.639
-117.66535,35.97856,3.765
-117.41112,35.60808,4.571
-117.68277,35.88892,3.603
-117.69007,35.88322,7.196
-117.68066,35.97191,2.776
-117.50157,35.7082,7.045
-117.48227,35.67805,0.666
-117.51488,35.6737,8.058
-117.51831,35.66926,8.392
-117.66328,35.9743,3.676
-117.42792,35.63442,4.637
-117.87092,36.04413,4.161
-117.35217,35.57559,3.088
-117.65637,35.83751,4.457
-117.44963,35.62281,5.707
-117.69375,35.88119,7.151
-117.70342,35.87057,4.834
-117.70352,35.87053,4.509
-117.41976,35.58934,5.417
-117.41987,35.5894,5.464
-117.4194,35.58907,5.445
-117.48224,35.67792,0.65
-117.48172,35.67829,0.658
-117.35166,35.57376,4.803
-117.35184,35.57395,4.816
-117.71036,35.93671,4.408
-117.58669,35.60854,5.637
-117.8693,36.04362,3.726
-117.7061,35.95363,4.571
-117.57745,35.75118,5.003
-117.34992,35.5734,5.108
-117.36145,35.57331,4.55
-117.4518,35.64281,4.544
-117.84983,36.05472,2.995
-117.85366,36.05394,4.056
-117.67063,35.86356,7.926
-117.58666,35.60898,5.636
-117.86992,36.04335,3.75
-117.47453,35.66186,2.069
-117.45239,35.64208,4.613
-117.40806,35.60277,7.247
-117.34866,35.57306,3.931
-117.67669,35.90108,3.942
-117.67529,35.88586,7.567
-117.67214,35.98519,2.894
-117.44016,35.61387,6.177
-117.46793,35.67977,6.479
-117.55687,35.74184,4.596
-117.58683,35.60889,5.562
-117.71435,35.91506,3.909
-117.44768,35.61581,4.029
-117.42555,35.59501,5.719
-117.87,36.04312,3.858
-117.70491,35.87095,4.785
-117.86929,36.04344,3.65
-117.5615,35.72697,9.798
-117.44143,35.63879,6.616
-117.66153,35.96667,3.549
-117.72055,35.89622,7.95
-117.71727,35.95346,3.793
-117.71149,35.87919,4.262
-117.69929,35.93535,3.959
-117.69349,35.91369,5.009
-117.66241,35.97198,4.024
-117.84253,36.07022,2.984
-117.53427,35.684,8.747
-117.42226,35.5968,5.205
-117.34245,35.57296,4.329
-117.34854,35.57321,3.951
-117.44066,35.61277,5.863
-117.87012,36.04314,3.677
-117.47667,35.67165,6.383
-117.50881,35.66341,4.764
-117.44545,35.64464,5.282
-117.70731,35.87523,4.883
-117.56308,35.75009,5.595
-117.5342,35.73454,6.142
-117.5648,35.72266,9.634
-117.35008,35.57392,4.029
-117.67523,35.97997,2.665
-117.36783,35.58138,4.712
-117.456,35.64851,1.885
-117.69212,35.88221,7.522
-117.64971,35.82735,4.601
-117.50503,35.67876,9.731
-117.51937,35.68917,7.584
-117.68893,35.88436,7.319
-117.7038,35.95948,3.935
-117.84531,36.0222,3.328
-117.67836,35.89576,7.689
-117.50973,35.66578,5.312
-117.69679,35.92634,5.138
-117.72363,35.90057,6.289
-117.74851,35.90668,6.618
-117.51119,35.69775,7.598
-117.58864,35.70232,7.37
-117.66341,35.97447,3.668
-117.66274,35.97217,3.835
-117.6629,35.97208,3.906
-117.503,35.70652,6.748
-117.57923,35.774,9.295
-117.58772,35.70232,7.285
-117.56862,35.72305,9.037
-117.42655,35.59484,4.861
-117.66148,35.96694,3.64
-117.67335,35.97626,3.134
-117.54085,35.69909,9.07
-117.58802,35.7024,7.31
-117.71094,35.88129,4.212
-117.711,35.88106,4.479
-117.4328,35.62857,4.516
-117.42853,35.63313,5.224
-117.58778,35.70242,7.41
-117.67031,35.97955,3.389
-117.58847,35.70214,7.433
-117.51172,35.6979,7.629
-117.54073,35.69887,9.032
-117.67191,35.90329,3.428
-117.5007,35.65713,5.232
-117.43107,35.60029,5.857
-117.42265,35.59115,5.325
-117.69279,35.8992,6.284
-117.69287,35.87959,8.293
-117.70014,35.95527,4.719
-117.34793,35.5722,4.463
-117.66331,35.97447,3.599
-117.67505,35.88947,3.944
-117.53167,35.68437,8.718
-117.35017,35.57345,4.127
-117.49965,35.70873,4.959
-117.66137,35.96622,3.643
-117.3487,35.57371,3.838
-117.34964,35.57357,3.973
-117.34978,35.5735,3.965
-117.46806,35.67175,4.552
-117.48228,35.68101,6.702
-117.6814,35.91981,4.188
-117.67025,35.97415,3.526
-117.66353,35.97069,3.308
-117.84267,36.07049,3.366
-117.33601,35.56331,3.953
-117.35065,35.57309,3.924
-117.35058,35.57329,4.021
-117.54246,35.70853,8.484
-117.68379,35.89235,7.622
-117.47322,35.68103,6.533
-117.68261,35.91216,4.576
-117.34991,35.57303,4.048
-117.68665,35.90018,4.768
-117.34994,35.57323,4.166
-117.69637,35.91291,4.101
-117.70226,35.95734,4.364
-117.46047,35.66434,6.674
-117.41205,35.61299,5.025
-117.42025,35.58842,5.829
-117.3495,35.57321,3.886
-117.46273,35.65073,7.157
-117.69109,35.91042,4.63
-117.35037,35.57309,4.031
-117.68247,35.88898,3.721
-117.49749,35.64407,5.693
-117.84455,36.06967,3.811
-117.71637,35.91968,4.189
-117.68019,35.93333,2.956
-117.42174,35.58991,5.349
-117.39644,35.5958,6.979
-117.67858,35.96553,3.3
-117.57856,35.60562,5.65
-117.6653,35.97481,3.463
-117.6653,35.97478,3.521
-117.41316,35.61346,4.98
-117.46806,35.6043,4.344
-117.6706,35.86432,8.017
-117.44413,35.64279,3.514
-117.58008,35.77523,6.662
-117.7113,35.88116,4.162
-117.71715,35.91938,4.489
-117.5834,35.76449,6.663
-117.39424,35.59328,7.591
-117.42043,35.62503,5.194
-117.58359,35.76732,6.023
-117.74628,35.90423,6.953
-117.71572,35.92016,3.496
-117.58393,35.76742,6.02
-117.71444,35.9147,4.098
-117.8508,36.05462,3.652
-117.58389,35.76435,6.555
-117.5051,35.70734,6.55
-117.71142,35.89554,7.962
-117.70158,35.90707,7.003
-117.67515,35.88568,7.554
-117.43791,35.64299,4.363
-117.71777,35.91997,4.272
-117.68828,35.88429,7.309
-117.70678,35.91604,4.119
-117.55738,35.71639,8.101
-117.6931,35.88096,7.535
-117.46802,35.60492,4.487
-117.5271,35.68523,7.669
-117.47909,35.67218,3.188
-117.42676,35.62766,4.641
-117.44108,35.63569,7.084
-117.66128,35.96629,3.71
-117.86999,36.04308,3.724
-117.45254,35.6247,6.381
-117.69587,35.88112,7.451
-117.71737,35.91901,4.377
-117.4209,35.59005,5.774
-117.34978,35.5751,3.807
-117.34978,35.57511,3.626
-117.4264,35.62768,4.652
-117.68413,35.86975,7.497
-117.4466,35.64475,6.213
-117.49763,35.67911,8.5
-117.69066,35.88266,7.217
-117.58033,35.76279,7.115
-117.74985,35.90633,6.683
-117.74986,35.90617,6.571
-117.56506,35.74446,3.348
-117.57106,35.75032,4.014
-117.57069,35.75005,4.045
-117.68495,35.87209,7.409
-117.45355,35.62242,4.884
-117.45632,35.66058,7.102
-117.54902,35.67682,8.586
-117.43259,35.60313,5.367
-117.6802,35.88785,3.578
-117.57094,35.75144,4.106
-117.69085,35.91012,4.382
-117.73095,35.89054,6.462
-117.70477,35.88378,4.825
-117.84236,36.07014,3.243
-117.84331,36.06934,3.298
-117.4424,35.61225,4.05
-117.69037,35.88386,7.22
-117.46396,35.64935,2.426
-117.51323,35.67991,8.634
-117.50978,35.7027,7.299
-117.86994,36.04353,3.786
-117.53188,35.69375,8.082
-117.52606,35.68307,7.372
-117.44769,35.64921,1.761
-117.67786,35.86747,7.423
-117.70058,35.93634,4.35
-117.51786,35.67142,7.658
-117.69975,35.86646,4.799
-117.69086,35.88227,7.098
-117.6926,35.88129,7.377
-117.45221,35.62604,5.121
-117.5213,35.69224,7.594
-117.57506,35.71208,7.762
-117.68425,35.91417,4.098
-117.46364,35.64941,2.387
-117.35075,35.56969,4.486
-117.67792,35.90089,3.955
-117.85885,36.04489,2.696
-117.69747,35.93753,4.177
-117.84256,36.05955,3.809
-117.57345,35.74676,3.989
-117.87061,36.04274,3.917
-117.68518,35.88456,7.438
-117.48585,35.65592,5.06
-117.66524,35.97415,3.643
-117.66463,35.96756,3.539
-117.71527,35.92103,4.401
-117.66532,35.97406,3.352
-117.42098,35.59131,4.389
-117.66555,35.97442,3.626
-117.44752,35.61554,3.888
-117.69503,35.86164,8.068
-117.70495,35.90446,4.722
-117.4199,35.58884,6.995
-117.50087,35.65603,4.912
-117.64682,35.82308,4.258
-117.45862,35.63673,5.734
-117.73303,35.91772,4.284
-117.44792,35.61604,3.928
-117.60081,35.59631,4.577
-117.51876,35.67013,7.615
-117.86974,36.04351,3.978
-117.45254,35.62475,6.376
-117.67413,35.88967,7.615
-117.68047,35.89837,7.718
-117.59032,35.70003,7.866
-117.67854,35.96611,3.315
-117.86879,36.04201,3.017
-117.44068,35.6207,6.73
-117.45104,35.64319,4.155
-117.67873,35.93887,3.728
-117.32919,35.56287,3.249
-117.69335,35.90522,5.01
-117.42269,35.59146,5.303
-117.6946,35.87678,7.154
-117.54403,35.71166,8.155
-117.68908,35.88404,7.363
-117.44002,35.6573,2.206
-117.69327,35.88311,7.408
-117.54289,35.71883,6.534
-117.69254,35.88164,7.477
